id,event_id,division,distance_m,laps,round_type,round_label,race_number,heat,group_label,rank,bib,skater_name,affiliation,time_text,time_seconds,status,points,page_number,parse_note,is_relay,club_id,skater_id
113199,134,Pictionary Men,444,,HEATS,Heat 2 of 2,33,2,,1,78,Masashi Kaneko,,1:04.730,64.73,Q,,,,0,,515
113200,134,Pictionary Men,444,,HEATS,Heat 2 of 2,33,2,,2,56,Jackson Schowalter,,1:07.880,67.88,Q,,,,0,,145
113201,134,Pictionary Men,444,,HEATS,Heat 2 of 2,33,2,,3,45,Willow Grinberg-Keene,,1:10.500,70.5,,,,,0,,3826
113202,134,Pictionary Men,444,,HEATS,Heat 2 of 2,33,2,,4,67,Sawyer Nemeth,,1:29.220,89.22,,,,,0,,405
113203,134,Yahtzee Men,333,,FINAL,Final A,34,,A,1,1,Nicholas Markunas,,53.360,53.36,,1000.0,,,0,,1678
113204,134,Yahtzee Men,333,,FINAL,Final A,34,,A,2,2,Zubin Chandran,,1:11.420,71.42,,800.0,,,0,,1676
113205,134,CandyLand Men,255,,FINAL,Final A,35,,A,1,21,Caleb Paik,,45.790,45.79,,1000.0,,,0,,228
113206,134,CandyLand Men,255,,FINAL,Final A,35,,A,2,8,Aubrey Hausman,,48.790,48.79,,800.0,,,0,,40
113207,134,CandyLand Men,255,,FINAL,Final A,35,,A,3,42,Josiah Paik,,51.510,51.51,,640.0,,,0,,243
113208,134,CandyLand Men,255,,FINAL,Final A,35,,A,4,53,Alaina Krassinger,,52.540,52.54,,512.0,,,0,,395
113209,134,CandyLand Men,255,,FINAL,Final A,35,,A,5,30,Joselyn Zumwalt,,54.700,54.7,,410.0,,,0,,540
113210,134,CandyLand Men,255,,FINAL,Final A,35,,A,6,19,Mary Kate Estes,,58.910,58.91,,328.0,,,0,,649
113211,134,CandyLand Men,255,,FINAL,Final A,35,,A,7,64,Martha Lawrence,,1:09.080,69.08,,262.0,,,0,,486
113212,134,Monopoly Men,500,,FINAL,Final A,36,,A,1,22,Ethan Sonn,,49.100,49.1,,1000.0,,,0,,2
113213,134,Monopoly Men,500,,FINAL,Final A,36,,A,2,11,Matthew Lorenz,,51.820,51.82,,800.0,,,0,,87
113214,134,Monopoly Men,500,,FINAL,Final A,36,,A,3,33,Andrew Ellison,,52.460,52.46,,640.0,,,0,,6
113215,134,Monopoly Men,500,,FINAL,Final A,36,,A,4,44,Corin Habecker,,52.710,52.71,,512.0,,,0,,267
113216,134,Scrabble Men,500,,FINAL,Final A,37,,A,1,5,Andrew Sonn,,55.890,55.89,,1000.0,,,0,,7
113217,134,Scrabble Men,500,,FINAL,Final A,37,,A,2,27,Logan Young,,56.200,56.2,,800.0,,,0,,392
113218,134,Scrabble Men,500,,FINAL,Final A,37,,A,3,77,Eben Emnmanuel Tinidad,,1:00.700,60.7,,640.0,,,0,,3831
113219,134,Scrabble Men,500,,FINAL,Final A,37,,A,,55,Roman Hastings,,,,PEN,512.0,,,0,,56
113220,134,Scrabble Men,500,,FINAL,Final B,37,,B,5,38,Liam Sears,,59.920,59.92,,410.0,,,0,,1
113221,134,Scrabble Men,500,,FINAL,Final B,37,,B,6,88,Victor Li,,1:00.820,60.82,,328.0,,,0,,47
113222,134,Scrabble Men,500,,FINAL,Final B,37,,B,7,16,Timothy Yang,,1:23.140,83.14,,262.0,,,0,,14
113223,134,Risk Men,777,,FINAL,Final A,38,,A,1,4,Stephen Eisele,,1:29.330,89.33,,1000.0,,,0,,398
113224,134,Risk Men,777,,FINAL,Final A,38,,A,2,48,Laura Ribeiro,,1:31.540,91.54,,800.0,,,0,,3391
113225,134,Risk Men,777,,FINAL,Final A,38,,A,3,15,Gary Tobien,,1:34.950,94.95,,640.0,,,0,,709
113226,134,Risk Men,777,,FINAL,Final A,38,,A,4,26,Anthony Salvati,,1:35.470,95.47,,512.0,,,0,,285
113227,134,Risk Men,777,,FINAL,Final B,38,,B,5,37,Samuel Naeger,,1:36.820,96.82,,410.0,,,0,,2014
113228,134,Risk Men,777,,FINAL,Final B,38,,B,6,60,Carissa Foster,,1:38.320,98.32,,328.0,,,0,,461
113229,134,Risk Men,777,,FINAL,Final B,38,,B,7,59,Kevin Kosola,,1:52.270,112.27,,262.0,,,0,,748
113230,134,Chutes and Ladders Men,500,,FINAL,Final A,39,,A,1,90,Carter Hausman,,1:01.700,61.7,,1000.0,,,0,,15
113231,134,Chutes and Ladders Men,500,,FINAL,Final A,39,,A,2,71,Joey Sample,,1:05.410,65.41,,800.0,,,0,,581
113232,134,Chutes and Ladders Men,500,,FINAL,Final A,39,,A,3,40,Stella Shapiro,,1:10.570,70.57,,640.0,,,0,,634
113233,134,Chutes and Ladders Men,500,,FINAL,Final A,39,,A,4,51,Graham Shapiro,,1:11.510,71.51,,512.0,,,0,,81
113234,134,Chutes and Ladders Men,500,,FINAL,Final A,39,,A,5,72,Rishaan Dwivedi,,1:11.590,71.59,,410.0,,,0,,82
113235,134,Chutes and Ladders Men,500,,FINAL,Final B,39,,B,6,17,Caleb Estes,,1:08.360,68.36,,328.0,,,0,,508
113236,134,Chutes and Ladders Men,500,,FINAL,Final B,39,,B,7,6,Naavya Dwivedi,,1:08.640,68.64,,262.0,,,0,,64
113237,134,Chutes and Ladders Men,500,,FINAL,Final B,39,,B,8,83,Sadhbh Leonard,,1:12.510,72.51,,210.0,,,0,,1385
113238,134,Chutes and Ladders Men,500,,FINAL,Final B,39,,B,9,39,Safiya Sadiq,,1:12.950,72.95,,168.0,,,0,,670
113239,134,Pictionary Men,444,,FINAL,Final A,40,,A,1,78,Masashi Kaneko,,1:03.010,63.01,,1000.0,,,0,,515
113240,134,Pictionary Men,444,,FINAL,Final A,40,,A,2,56,Jackson Schowalter,,1:09.390,69.39,,800.0,,,0,,145
113241,134,Pictionary Men,444,,FINAL,Final A,40,,A,3,23,Grant Livingston,,1:11.450,71.45,,640.0,,,0,,172
113242,134,Pictionary Men,444,,FINAL,Final A,40,,A,,34,Aadvik Pothina,,1:05.290,65.29,PEN,512.0,,,0,,245
113243,134,Pictionary Men,444,,FINAL,Final B,40,,B,6,45,Willow Grinberg-Keene,,1:10.790,70.79,,328.0,,,0,,3826
113244,134,Pictionary Men,444,,FINAL,Final B,40,,B,7,67,Sawyer Nemeth,,1:12.040,72.04,,262.0,,,0,,405
113245,134,Pictionary Men,444,,FINAL,Final B,40,,B,8,7,Ezekiel Robinson,,1:16.230,76.23,,210.0,,,0,,487
113246,134,Yahtzee Men,222,,FINAL,Final A,41,,A,1,1,Nicholas Markunas,,36.600,36.6,,1000.0,,,0,,1678
113247,134,Yahtzee Men,222,,FINAL,Final A,41,,A,2,2,Zubin Chandran,,47.700,47.7,,800.0,,,0,,1676
113248,134,CandyLand Men,85,,FINAL,Final A,42,,A,1,42,Josiah Paik,,18.100,18.1,,1000.0,,,0,,243
113249,134,CandyLand Men,85,,FINAL,Final A,42,,A,2,53,Alaina Krassinger,,18.260,18.26,,800.0,,,0,,395
113250,134,CandyLand Men,85,,FINAL,Final A,42,,A,3,8,Aubrey Hausman,,18.450,18.45,,640.0,,,0,,40
113251,134,CandyLand Men,85,,FINAL,Final A,42,,A,4,21,Caleb Paik,,18.670,18.67,,512.0,,,0,,228
113252,134,CandyLand Men,85,,FINAL,Final A,42,,A,5,19,Mary Kate Estes,,20.420,20.42,,410.0,,,0,,649
113253,134,CandyLand Men,85,,FINAL,Final A,42,,A,6,30,Joselyn Zumwalt,,20.830,20.83,,328.0,,,0,,540
113254,134,CandyLand Men,85,,FINAL,Final A,42,,A,7,64,Martha Lawrence,,23.750,23.75,,262.0,,,0,,486
113255,134,Monopoly Men,1500,,FINAL,Final A,43,,A,1,22,Ethan Sonn,,2:43.760,163.76,,1000.0,,,0,,2
113256,134,Monopoly Men,1500,,FINAL,Final A,43,,A,2,11,Matthew Lorenz,,2:45.890,165.89,,800.0,,,0,,87
113257,134,Monopoly Men,1500,,FINAL,Final A,43,,A,3,33,Andrew Ellison,,2:46.140,166.14,,640.0,,,0,,6
113258,134,Monopoly Men,1500,,FINAL,Final A,43,,A,4,44,Corin Habecker,,2:46.390,166.39,,512.0,,,0,,267
113259,134,Scrabble Men,1000,,FINAL,Final A,44,,A,1,55,Roman Hastings,,1:53.350,113.35,,1000.0,,,0,,56
113260,134,Scrabble Men,1000,,FINAL,Final A,44,,A,2,77,Eben Emnmanuel Tinidad,,1:53.390,113.39,,800.0,,,0,,3831
113261,134,Scrabble Men,1000,,FINAL,Final A,44,,A,3,5,Andrew Sonn,,1:58.100,118.1,,640.0,,,0,,7
113262,134,Scrabble Men,1000,,FINAL,Final A,44,,A,4,27,Logan Young,,2:01.290,121.29,,512.0,,,0,,392
113263,134,Scrabble Men,1000,,FINAL,Final A,44,,A,5,88,Victor Li,,2:00.640,120.64,,410.0,,,0,,47
113264,134,Scrabble Men,1000,,FINAL,Final A,44,,A,6,38,Liam Sears,,2:03.640,123.64,,328.0,,,0,,1
113265,134,Scrabble Men,1000,,FINAL,Final A,44,,A,7,16,Timothy Yang,,2:07.770,127.77,,262.0,,,0,,14
113266,134,Risk Men,1500,,FINAL,Final A,45,,A,1,48,Laura Ribeiro,,3:08.160,188.16,,1000.0,,,0,,3391
113267,134,Risk Men,1500,,FINAL,Final A,45,,A,2,4,Stephen Eisele,,3:08.260,188.26,,800.0,,,0,,398
113268,134,Risk Men,1500,,FINAL,Final A,45,,A,3,26,Anthony Salvati,,3:16.420,196.42,,640.0,,,0,,285
113269,134,Risk Men,1500,,FINAL,Final A,45,,A,4,37,Samuel Naeger,,3:23.660,203.66,,512.0,,,0,,2014
113270,134,Risk Men,1500,,FINAL,Final B,45,,B,5,15,Gary Tobien,,3:19.540,199.54,,410.0,,,0,,709
113271,134,Risk Men,1500,,FINAL,Final B,45,,B,6,60,Carissa Foster,,3:27.010,207.01,,328.0,,,0,,461
113272,134,Risk Men,1500,,FINAL,Final B,45,,B,7,59,Kevin Kosola,,3:52.670,232.67,,262.0,,,0,,748
113273,134,Chutes and Ladders Men,777,,FINAL,Final A,46,,A,1,90,Carter Hausman,,1:40.540,100.54,,1000.0,,,0,,15
113274,134,Chutes and Ladders Men,777,,FINAL,Final A,46,,A,2,71,Joey Sample,,1:49.570,109.57,,800.0,,,0,,581
113275,134,Chutes and Ladders Men,777,,FINAL,Final A,46,,A,3,51,Graham Shapiro,,1:51.780,111.78,,640.0,,,0,,81
113276,134,Chutes and Ladders Men,777,,FINAL,Final A,46,,A,4,40,Stella Shapiro,,1:52.170,112.17,,512.0,,,0,,634
113277,134,Chutes and Ladders Men,777,,FINAL,Final A,46,,A,5,17,Caleb Estes,,1:52.290,112.29,,410.0,,,0,,508
113278,134,Chutes and Ladders Men,777,,FINAL,Final B,46,,B,6,6,Naavya Dwivedi,,1:53.360,113.36,,328.0,,,0,,64
113279,134,Chutes and Ladders Men,777,,FINAL,Final B,46,,B,7,72,Rishaan Dwivedi,,1:54.550,114.55,,262.0,,,0,,82
113280,134,Chutes and Ladders Men,777,,FINAL,Final B,46,,B,8,39,Safiya Sadiq,,1:54.670,114.67,,210.0,,,0,,670
113281,134,Chutes and Ladders Men,777,,FINAL,Final B,46,,B,9,83,Sadhbh Leonard,,2:02.730,122.73,,168.0,,,0,,1385
113282,134,Pictionary Men,500,,FINAL,Final A,47,,A,2,56,Jackson Schowalter,,1:16.580,76.58,,800.0,,,0,,145
113283,134,Pictionary Men,500,,FINAL,Final A,47,,A,3,23,Grant Livingston,,1:18.800,78.8,,640.0,,,0,,172
113284,134,Pictionary Men,500,,FINAL,Final A,47,,A,4,34,Aadvik Pothina,,1:20.850,80.85,,512.0,,,0,,245
113285,134,Pictionary Men,500,,FINAL,Final B,47,,B,5,18,Parker Schowalter,,1:17.050,77.05,,410.0,,,0,,100
113286,134,Pictionary Men,500,,FINAL,Final B,47,,B,6,67,Sawyer Nemeth,,1:20.980,80.98,,328.0,,,0,,405
113287,134,Pictionary Men,500,,FINAL,Final B,47,,B,7,45,Willow Grinberg-Keene,,1:21.170,81.17,,262.0,,,0,,3826
113288,134,Pictionary Men,500,,FINAL,Final B,47,,B,8,7,Ezekiel Robinson,,1:25.590,85.59,,210.0,,,0,,487
113289,134,Yahtzee Men,500,,FINAL,Final A,48,,A,1,1,Nicholas Markunas,,1:21.080,81.08,,1000.0,,,0,,1678
113290,134,Yahtzee Men,500,,FINAL,Final A,48,,A,2,2,Zubin Chandran,,1:50.260,110.26,,800.0,,,0,,1676
113291,134,CandyLand Men,340,,FINAL,Final A,49,,A,1,21,Caleb Paik,,1:04.390,64.39,,1000.0,,,0,,228
113292,134,CandyLand Men,340,,FINAL,Final A,49,,A,2,8,Aubrey Hausman,,1:06.950,66.95,,800.0,,,0,,40
113293,134,CandyLand Men,340,,FINAL,Final A,49,,A,3,42,Josiah Paik,,1:08.550,68.55,,640.0,,,0,,243
113294,134,CandyLand Men,340,,FINAL,Final A,49,,A,4,53,Alaina Krassinger,,1:10.100,70.1,,512.0,,,0,,395
113295,134,CandyLand Men,340,,FINAL,Final A,49,,A,5,30,Joselyn Zumwalt,,1:16.480,76.48,,410.0,,,0,,540
113296,134,CandyLand Men,340,,FINAL,Final A,49,,A,6,19,Mary Kate Estes,,1:17.160,77.16,,328.0,,,0,,649
113297,134,CandyLand Men,340,,FINAL,Final A,49,,A,7,64,Martha Lawrence,,1:34.000,94.0,,262.0,,,0,,486
113298,134,CandyLand Men,85,0.7658,FINAL,Final A,,,,1,21,Caleb Paik,,16.920,16.92,,1000.0,,,0,,228
113299,134,Chutes and Ladders Men,222,2.0,FINAL,Final A,,,,1,90,Carter Hausman,,28.540,28.54,,1000.0,,,0,,15
113300,134,Risk Men,1000,9.009,FINAL,Final A,,,,1,4,Stephen Eisele,,1:56.110,116.11,,1000.0,,,0,,398
113301,134,Pictionary Men,444,4.0,FINAL,Final B,,,,5,18,Parker Schowalter,,1:06.730,66.73,,410.0,,,0,,100
